Thu Apr 14 11:21:41 2022    ./mrJobs/profiling/profile.dat

         22127404 function calls (22086699 primitive calls) in 19.102 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    10000    0.031    0.000    0.051    0.000 /home/ubuntu/.local/lib/python3.8/site-packages/pandas/core/internals/blocks.py:638(copy)
    20000    0.027    0.000    0.051    0.000 /home/ubuntu/.local/lib/python3.8/site-packages/pandas/core/construction.py:627(_sanitize_ndim)
    20000    0.015    0.000    0.050    0.000 /home/ubuntu/.local/lib/python3.8/site-packages/pandas/_config/config.py:634(_warn_if_deprecated)
   280000    0.049    0.000    0.049    0.000 /home/ubuntu/.local/lib/python3.8/site-packages/mrjob/job.py:887(<lambda>)
    80000    0.033    0.000    0.048    0.000 /home/ubuntu/.local/lib/python3.8/site-packages/pandas/core/dtypes/inference.py:288(<genexpr>)
    40000    0.046    0.000    0.046    0.000 /home/ubuntu/.local/lib/python3.8/site-packages/pandas/_config/config.py:595(_get_deprecated_option)
    10000    0.005    0.000    0.046    0.000 /home/ubuntu/.local/lib/python3.8/site-packages/pandas/core/dtypes/inference.py:133(is_re)
   290000    0.046    0.000    0.046    0.000 /home/ubuntu/.local/lib/python3.8/site-packages/mrjob/sim.py:784(<lambda>)
    10000    0.031    0.000    0.045    0.000 /home/ubuntu/.local/lib/python3.8/site-packages/pandas/core/indexes/range.py:167(_simple_new)
    30000    0.044    0.000    0.044    0.000 /home/ubuntu/.local/lib/python3.8/site-packages/pandas/core/flags.py:47(__init__)
    20000    0.026    0.000    0.043    0.000 /home/ubuntu/.local/lib/python3.8/site-packages/pandas/core/construction.py:802(is_empty_data)
       73    0.043    0.001    0.043    0.001 {method 'extend' of 'list' objects}
    59996    0.032    0.000    0.043    0.000 /home/ubuntu/.local/lib/python3.8/site-packages/pandas/util/_validators.py:218(validate_bool_kwarg)
    10000    0.031    0.000    0.043    0.000 /home/ubuntu/.local/lib/python3.8/site-packages/pandas/core/construction.py:695(_try_cast)
    30016    0.014    0.000    0.042    0.000 /usr/lib/python3.8/abc.py:96(__instancecheck__)
     1573    0.002    0.000    0.041    0.000 /usr/lib/python3.8/argparse.py:2492(_get_formatter)
    10000    0.025    0.000    0.040    0.000 /home/ubuntu/.local/lib/python3.8/site-packages/pandas/core/internals/managers.py:1722(from_blocks)
   280037    0.039    0.000    0.039    0.000 {built-in method builtins.ord}
     1573    0.008    0.000    0.039    0.000 /usr/lib/python3.8/argparse.py:169(__init__)
